60002,,11810
60002,1,3600
60002,2,2230
60002,3,1580
60002,4,1300
60002,5,2460
60002,6,640
,,
60004,,26240
60004,1,6930
60004,2,4220
60004,3,3230
60004,4,2780
60004,5,6210
60004,6,2870
,,
60005,,15690
60005,1,4490
60005,2,3140
60005,3,2090
60005,4,1440
60005,5,3020
60005,6,1510
,,
60007,,18460
60007,1,5420
60007,2,4050
60007,3,2880
60007,4,2040
60007,5,3340
60007,6,730
,,
60008,,11760
60008,1,3730
60008,2,2990
60008,3,1750
60008,4,1120
60008,5,1710
60008,6,460
,,
60010,,21650
60010,1,5210
60010,2,2420
60010,3,1840
60010,4,1610
60010,5,4850
60010,6,5720
,,
60012,,5320
60012,1,1520
60012,2,700
60012,3,540
60012,4,480
60012,5,1380
60012,6,700
,,
60013,,13210
60013,1,3890
60013,2,2260
60013,3,1630
60013,4,1460
60013,5,2880
60013,6,1090
,,
60014,,24070
60014,1,7740
60014,2,4720
60014,3,3100
60014,4,2450
60014,5,4550
60014,6,1510
,,
60015,,13500
60015,1,3520
60015,2,1530
60015,3,1230
60015,4,990
60015,5,2690
60015,6,3540
,,
60016,,31590
60016,1,11070
60016,2,7880
60016,3,4930
60016,4,3060
60016,5,3930
60016,6,720
,,
60018,,15330
60018,1,5610
60018,2,4160
60018,3,2260
60018,4,1290
60018,5,1680
60018,6,330
,,
60020,,5150
60020,1,1660
60020,2,1310
60020,3,830
60020,4,550
60020,5,690
60020,6,110
,,
60021,,2800
60021,1,830
60021,2,510
60021,3,350
60021,4,280
60021,5,630
60021,6,200
,,
60022,,3910
60022,1,970
60022,2,320
60022,3,230
60022,4,160
60022,5,530
60022,6,1700
,,
60025,,20260
60025,1,5850
60025,2,3130
60025,3,2270
60025,4,1800
60025,5,3800
60025,6,3410
,,
60026,,6750
60026,1,1590
60026,2,860
60026,3,670
60026,4,510
60026,5,1420
60026,6,1700
,,
60030,,18500
60030,1,5320
60030,2,3270
60030,3,2450
60030,4,1930
60030,5,4110
60030,6,1420
,,
60031,,19130
60031,1,5680
60031,2,3410
60031,3,2550
60031,4,1940
60031,5,3950
60031,6,1600
,,
60033,,6310
60033,1,2330
60033,2,1850
60033,3,910
60033,4,500
60033,5,610
60033,6,110
,,
60034,,1020
60034,1,370
60034,2,250
60034,3,170
60034,4,110
60034,5,120
60034,6,**
,,
60035,,15080
60035,1,3880
60035,2,1810
60035,3,1330
60035,4,1160
60035,5,2920
60035,6,3980
,,
60040,,2440
60040,1,930
60040,2,710
60040,3,270
60040,4,170
60040,5,220
60040,6,140
,,
60041,,4790
60041,1,1630
60041,2,1130
60041,3,690
60041,4,460
60041,5,730
60041,6,150
,,
60042,,4550
60042,1,1450
60042,2,1050
60042,3,750
60042,4,530
60042,5,680
60042,6,90
,,
60043,,1160
