46001,,4930
46001,1,1920
46001,2,1350
46001,3,710
46001,4,470
46001,5,440
46001,6,40
,,
46011,,8120
46011,1,2960
46011,2,2040
46011,3,1180
46011,4,860
46011,5,920
46011,6,160
,,
46012,,8800
46012,1,3630
46012,2,2340
46012,3,1290
46012,4,720
46012,5,740
46012,6,80
,,
46013,,8930
46013,1,3920
46013,2,2630
46013,3,1220
46013,4,630
46013,5,490
46013,6,40
,,
46016,,6960
46016,1,4340
46016,2,1880
46016,3,470
46016,4,160
46016,5,110
46016,6,**
,,
46017,,2960
46017,1,1220
46017,2,780
46017,3,460
46017,4,260
46017,5,210
46017,6,30
,,
46030,,1420
46030,1,490
46030,2,350
46030,3,190
46030,4,150
46030,5,190
46030,6,50
,,
46031,,1050
46031,1,360
46031,2,240
46031,3,180
46031,4,120
46031,5,130
46031,6,20
,,
46032,,22740
46032,1,5930
46032,2,3500
46032,3,2640
46032,4,2030
46032,5,4700
46032,6,3940
,,
46033,,17710
46033,1,4460
46033,2,1950
46033,3,1580
46033,4,1590
46033,5,4740
46033,6,3390
,,
46034,,3560
46034,1,1110
46034,2,680
46034,3,470
46034,4,420
46034,5,660
46034,6,220
,,
46035,,570
46035,1,210
46035,2,140
46035,3,100
46035,4,60
46035,5,60
46035,6,0
,,
46036,,5150
46036,1,2190
46036,2,1430
46036,3,700
46036,4,440
46036,5,350
46036,6,40
,,
46037,,19230
46037,1,4690
46037,2,2600
46037,3,2180
46037,4,2050
46037,5,5260
46037,6,2450
,,
46038,,19980
46038,1,5220
46038,2,3800
46038,3,3210
46038,4,2550
46038,5,4230
46038,6,970
,,
46039,,360
46039,1,140
46039,2,90
46039,3,50
46039,4,40
46039,5,40
46039,6,**
,,
46040,,5760
46040,1,1700
46040,2,960
46040,3,660
46040,4,500
46040,5,1140
46040,6,800
,,
46041,,10720
46041,1,4210
46041,2,3240
46041,3,1470
46041,4,880
46041,5,790
46041,6,130
,,
46044,,1420
46044,1,520
46044,2,380
46044,3,220
46044,4,140
46044,5,160
46044,6,**
,,
46048,,880
46048,1,320
46048,2,270
46048,3,170
46048,4,80
46048,5,40
46048,6,0
,,
46049,,380
46049,1,120
46049,2,90
46049,3,60
46049,4,60
46049,5,50
46049,6,**
,,
46050,,790
46050,1,280
46050,2,190
46050,3,130
46050,4,80
46050,5,90
46050,6,20
,,
46051,,1360
46051,1,470
46051,2,340
46051,3,200
46051,4,150
46051,5,200
46051,6,**
,,
46052,,10900
46052,1,3930
46052,2,2780
46052,3,1610
46052,4,1070
46052,5,1260
46052,6,250
,,
46055,,6080
46055,1,1500
46055,2,1010
46055,3,860
46055,4,790
46055,5,1350
46055,6,570
,,
46056,,1130
46056,1,380
46056,2,280
46056,3,190
46056,4,120
46056,5,160
46056,6,**
,,
46057,,540
46057,1,190
46057,2,140
46057,3,90
46057,4,60
46057,5,60
46057,6,**
,,
46058,,1010
46058,1,330
46058,2,260
46058,3,160
46058,4,110
46058,5,150
46058,6,**
,,
46060,,19580
46060,1,6170
46060,2,4420
46060,3,2960
46060,4,2210
46060,5,3120
46060,6,700
,,
46062,,16430
46062,1,4470
46062,2,2860
46062,3,2140
46062,4,1890
46062,5,3660
46062,6,1410
,,
46064,,6680
46064,1,2020
46064,2,1450
46064,3,1060
46064,4,810
46064,5,1090
46064,6,250
,,
46065,,1640
46065,1,570
46065,2,390
46065,3,250
46065,4,190
46065,5,210
46065,6,30
,,
46068,,1310
46068,1,400
46068,2,290
46068,3,200
46068,4,170
46068,5,230
46068,6,20
,,
46069,,3310
46069,1,1190
46069,2,780
46069,3,500
46069,4,330
46069,5,400
46069,6,110
,,
46070,,1000
46070,1,390
46070,2,270
46070,3,150
46070,4,80
46070,5,110
46070,6,**
,,
46071,,1580
46071,1,550
46071,2,370
46071,3,230
46071,4,190
46071,5,190
46071,6,50
,,
46072,,4430
46072,1,1620
46072,2,1120
46072,3,680
46072,4,440
46072,5,500
46072,6,70
,,
46074,,15830
46074,1,4010
46074,2,2380
46074,3,1820
46074,4,1690
46074,5,4110
46074,6,1820
,,
46075,,2900
46075,1,610
46075,2,650
46075,3,550
46075,4,420
46075,5,550
46075,6,120
,,
46076,,720
46076,1,260
46076,2,170
46076,3,120
46076,4,80
46076,5,90
46076,6,**
,,
46077,,14230
46077,1,3470
46077,2,1570
46077,3,1370
46077,4,1150
46077,5,3540
46077,6,3130
,,
46104,,440
46104,1,170
46104,2,110
46104,3,70
46104,4,50
46104,5,40
46104,6,**
,,
46105,,860
46105,1,300
46105,2,210
46105,3,140
46105,4,100
46105,5,110
46105,6,**
,,
46106,,3460
46106,1,990
46106,2,670
46106,3,480
46106,4,380
46106,5,620
46106,6,320
,,
46107,,6420
46107,1,2550
46107,2,2060
46107,3,960
46107,4,450
46107,5,360
46107,6,40
,,
46110,,230
46110,1,70
46110,2,60
46110,3,40
46110,4,20
46110,5,40
46110,6,**
,,
46112,,18550
46112,1,5430
46112,2,3570
46112,3,2710
46112,4,2170
46112,5,3790
46112,6,880
,,
46113,,7030
46113,1,2320
46113,2,1820
46113,3,1230
46113,4,830
46113,5,760
46113,6,70
,,
46115,,910
46115,1,310
46115,2,250
46115,3,150
46115,4,90
46115,5,110
46115,6,**
,,
46117,,300
46117,1,100
46117,2,70
46117,3,50
46117,4,30
46117,5,50
46117,6,**
,,
46118,,2420
46118,1,770
46118,2,560
46118,3,400
46118,4,300
46118,5,350
46118,6,40
,,
46120,,2800
46120,1,1050
46120,2,690
46120,3,470
46120,4,270
46120,5,280
46120,6,40
,,
46121,,2420
46121,1,730
46121,2,560
46121,3,400
46121,4,300
46121,5,370
46121,6,60
,,
46122,,7650
46122,1,2430
46122,2,1670
46122,3,1120
46122,4,870
46122,5,1300
46122,6,260
,,
46123,,17730
46123,1,5030
46123,2,3420
46123,3,2530
46123,4,2220
46123,5,3720
46123,6,810
,,
46124,,3620
46124,1,1480
46124,2,1020
46124,3,490
46124,4,300
46124,5,270
46124,6,60
,,
46126,,2280
46126,1,750
46126,2,540
46126,3,390
46126,4,240
46126,5,320
46126,6,40
,,
46127,,160
46127,1,50
46127,2,40
46127,3,20
46127,4,50
46127,5,**
46127,6,**
,,
46128,,990
46128,1,350
46128,2,240
46128,3,170
46128,4,100
46128,5,130
46128,6,**
,,
46130,,1240
46130,1,380
46130,2,270
46130,3,230
46130,4,140
46130,5,190
46130,6,30
,,
46131,,14630
46131,1,5270
46131,2,3630
46131,3,2310
46131,4,1470
46131,5,1670
46131,6,280
,,
46133,,380
46133,1,150
46133,2,110
46133,3,60
46133,4,30
46133,5,30
46133,6,**
,,
46135,,7770
46135,1,2980
46135,2,1990
46135,3,1170
46135,4,710
46135,5,800
46135,6,120
,,
46140,,19890
46140,1,6780
46140,2,4640
46140,3,3060
46140,4,2140
46140,5,2720
46140,6,550
,,
46142,,15900
46142,1,5320
46142,2,3480
46142,3,2190
46142,4,1790
46142,5,2600
46142,6,520
,,
46143,,27160
46143,1,8400
46143,2,6230
46143,3,3900
46143,4,2840
46143,5,4500
46143,6,1290
,,
46147,,1370
46147,1,450
46147,2,290
46147,3,200
46147,4,180
46147,5,230
46147,6,20
,,
46148,,2300
46148,1,850
46148,2,570
46148,3,320
46148,4,240
46148,5,270
46148,6,50
,,
46149,,920
46149,1,270
46149,2,200
46149,3,140
46149,4,100
46149,5,180
46149,6,30
,,
46150,,370
46150,1,140
46150,2,80
46150,3,60
46150,4,40
46150,5,50
46150,6,**
,,
46151,,14750
46151,1,5410
46151,2,3390
46151,3,2160
46151,4,1530
46151,5,1930
46151,6,330
,,
46156,,670
46156,1,260
46156,2,150
46156,3,110
