71601,,5360
71601,1,3140
71601,2,1480
71601,3,430
71601,4,160
71601,5,150
71601,6,**
,,
71602,,6620
71602,1,2660
71602,2,1750
71602,3,870
71602,4,600
71602,5,640
71602,6,100
,,
71603,,12320
71603,1,5450
71603,2,3450
71603,3,1520
71603,4,800
71603,5,930
71603,6,170
,,
71631,,220
71631,1,100
71631,2,60
71631,3,30
71631,4,30
71631,5,**
71631,6,**
,,
71635,,4590
71635,1,1950
71635,2,1100
71635,3,660
71635,4,440
71635,5,400
71635,6,40
,,
71638,,1030
71638,1,520
71638,2,290
71638,3,110
71638,4,50
71638,5,60
71638,6,**
,,
71639,,2330
71639,1,1140
71639,2,660
71639,3,250
71639,4,120
71639,5,130
71639,6,30
,,
71640,,950
71640,1,570
71640,2,220
71640,3,80
71640,4,30
71640,5,50
71640,6,**
,,
71642,,230
71642,1,110
71642,2,60
71642,3,40
71642,4,**
71642,5,20
71642,6,**
,,
71643,,420
71643,1,210
71643,2,120
71643,3,50
71643,4,40
71643,5,**
71643,6,**
,,
71644,,290
71644,1,130
71644,2,100
71644,3,40
71644,4,**
71644,5,20
71644,6,**
,,
71646,,2360
71646,1,900
71646,2,610
71646,3,380
71646,4,220
71646,5,220
71646,6,30
,,
71647,,600
71647,1,270
71647,2,160
71647,3,90
71647,4,40
71647,5,40
71647,6,**
,,
71652,,400
71652,1,170
71652,2,120
71652,3,50
71652,4,40
71652,5,20
71652,6,**
,,
71653,,1910
71653,1,840
71653,2,510
71653,3,220
71653,4,100
71653,5,180
71653,6,60
,,
71654,,1750
71654,1,840
71654,2,440
71654,3,170
71654,4,110
71654,5,150
71654,6,40
,,
71655,,5220
71655,1,2340
71655,2,1230
71655,3,640
71655,4,450
71655,5,470
71655,6,90
,,
71658,,210
71658,1,100
71658,2,70
71658,3,40
71658,4,**
71658,5,**
71658,6,**
,,
71660,,330
71660,1,120
71660,2,90
71660,3,50
71660,4,20
71660,5,50
71660,6,**
,,
71661,,100
71661,1,70
71661,2,30
71661,3,**
71661,4,**
71661,5,**
71661,6,0
,,
71663,,260
71663,1,100
71663,2,70
71663,3,40
71663,4,**
71663,5,50
71663,6,**
,,
71665,,2150
71665,1,740
71665,2,540
71665,3,350
71665,4,240
71665,5,250
71665,6,30
,,
71667,,2740
71667,1,1070
71667,2,750
71667,3,390
71667,4,260
71667,5,270
71667,6,**
,,
71670,,470
71670,1,190
71670,2,120
71670,3,70
71670,4,50
71670,5,40
71670,6,**
,,
71671,,3290
71671,1,1570
71671,2,860
71671,3,430
71671,4,210
71671,5,190
71671,6,30
,,
71674,,230
71674,1,110
71674,2,50
71674,3,30
71674,4,20
71674,5,20
71674,6,0
,,
71675,,730
71675,1,300
71675,2,180
71675,3,110
71675,4,60
71675,5,80
71675,6,**
,,
71676,,190
71676,1,110
71676,2,60
71676,3,**
71676,4,20
71676,5,**
71676,6,**
,,
71701,,7230
71701,1,3210
71701,2,1900
71701,3,890
