87401,1,6850
87401,2,3900
87401,3,2140
87401,4,1390
87401,5,1720
87401,6,370
,,
87402,,4530
87402,1,1380
87402,2,890
87402,3,660
87402,4,520
87402,5,810
87402,6,270
,,
87410,,6260
87410,1,2410
87410,2,1460
87410,3,910
87410,4,650
87410,5,720
87410,6,110
,,
87412,,290
87412,1,120
87412,2,60
87412,3,40
87412,4,30
87412,5,40
87412,6,**
,,
87413,,5600
87413,1,2340
87413,2,1360
87413,3,780
87413,4,520
87413,5,540
87413,6,60
,,
87415,,1110
87415,1,400
87415,2,250
87415,3,160
87415,4,110
87415,5,160
87415,6,30
,,
87416,,1460
87416,1,680
87416,2,400
87416,3,160
87416,4,100
87416,5,120
87416,6,**
,,
87417,,3170
87417,1,1290
87417,2,790
87417,3,440
87417,4,280
87417,5,350
87417,6,20
,,
87418,,400
87418,1,110
87418,2,90
87418,3,50
87418,4,60
87418,5,90
87418,6,**
,,
87419,,110
87419,1,40
87419,2,30
87419,3,20
87419,4,20
87419,5,**
87419,6,**
,,
87420,,3970
87420,1,1950
87420,2,1110
87420,3,480
87420,4,220
87420,5,210
87420,6,**
,,
87421,,730
87421,1,340
87421,2,190
87421,3,90
87421,4,50
87421,5,60
87421,6,**
,,
87501,,8250
87501,1,2640
87501,2,1830
87501,3,1110
87501,4,720
87501,5,1210
87501,6,740
,,
87505,,15400
87505,1,5350
87505,2,3650
87505,3,2170
87505,4,1320
87505,5,2030
87505,6,880
,,
87506,,5660
87506,1,1640
87506,2,1170
87506,3,640
87506,4,430
87506,5,1020
87506,6,760
,,
87507,,21250
87507,1,8630
87507,2,6470
87507,3,2820
87507,4,1480
87507,5,1590
87507,6,260
,,
87508,,8510
87508,1,2550
87508,2,1750
87508,3,1290
87508,4,870
87508,5,1570
87508,6,480
,,
87510,,570
87510,1,250
87510,2,140
87510,3,60
87510,4,40
87510,5,80
87510,6,**
,,
87520,,640
87520,1,310
87520,2,160
87520,3,70
87520,4,50
87520,5,50
87520,6,**
,,
87521,,330
87521,1,160
87521,2,90
87521,3,40
87521,4,20
87521,5,20
87521,6,**
,,
87522,,1210
87522,1,520
87522,2,290
87522,3,180
87522,4,110
87522,5,110
87522,6,**
,,
87528,,1340
87528,1,620
87528,2,480
87528,3,130
87528,4,70
87528,5,40
87528,6,**
,,
87529,,1920
87529,1,870
87529,2,500
87529,3,230
87529,4,120
87529,5,150
87529,6,50
,,
87530,,420
87530,1,150
87530,2,130
87530,3,70
87530,4,30
87530,5,40
87530,6,**
,,
87531,,120
87531,1,60
87531,2,40
87531,3,**
87531,4,20
87531,5,**
87531,6,**
,,
87532,,6430
87532,1,2660
87532,2,1780
87532,3,800
87532,4,490
87532,5,620
87532,6,80
,,
87535,,670
87535,1,300
87535,2,160
87535,3,90
87535,4,50
87535,5,70
87535,6,**
,,
87537,,430
87537,1,190
87537,2,120
87537,3,60
87537,4,30
87537,5,30
