97002,,2840
97002,1,840
97002,2,660
97002,3,440
97002,4,270
97002,5,450
97002,6,180
,,
97003,,13570
97003,1,4270
97003,2,3600
97003,3,2280
97003,4,1520
97003,5,1710
97003,6,190
,,
97004,,2250
97004,1,620
97004,2,430
97004,3,340
97004,4,300
97004,5,430
97004,6,130
,,
97005,,12240
97005,1,4380
97005,2,3740
97005,3,1700
97005,4,980
97005,5,1210
97005,6,230
,,
97006,,20930
97006,1,5800
97006,2,4850
97006,3,3170
97006,4,2400
97006,5,3690
97006,6,1020
,,
97007,,22350
97007,1,5860
97007,2,4430
97007,3,3030
97007,4,2430
97007,5,4730
97007,6,1870
,,
97008,,14610
97008,1,4540
97008,2,3700
97008,3,2110
97008,4,1400
97008,5,2350
97008,6,510
,,
97009,,4320
97009,1,1330
97009,2,930
97009,3,610
97009,4,480
97009,5,740
97009,6,230
,,
97011,,440
97011,1,180
97011,2,100
97011,3,50
97011,4,50
97011,5,60
97011,6,0
,,
97013,,10910
97013,1,3400
97013,2,2550
97013,3,1650
97013,4,1200
97013,5,1730
97013,6,380
,,
97014,,600
97014,1,220
97014,2,150
97014,3,120
97014,4,50
97014,5,60
97014,6,0
,,
97015,,11350
97015,1,3490
97015,2,2820
97015,3,1810
97015,4,1180
97015,5,1680
97015,6,370
,,
97016,,2560
97016,1,920
97016,2,550
97016,3,440
97016,4,320
97016,5,300
97016,6,30
,,
97017,,1340
97017,1,390
97017,2,330
97017,3,230
97017,4,160
97017,5,200
97017,6,30
,,
97018,,1000
97018,1,240
97018,2,220
97018,3,190
97018,4,130
97018,5,200
97018,6,20
,,
97019,,1550
97019,1,450
97019,2,310
97019,3,220
97019,4,200
97019,5,310
97019,6,60
,,
97020,,490
97020,1,170
97020,2,140
97020,3,80
97020,4,40
97020,5,60
97020,6,0
,,
97021,,510
97021,1,160
97021,2,130
97021,3,90
97021,4,50
97021,5,80
97021,6,0
,,
97022,,1670
97022,1,500
97022,2,430
97022,3,280
97022,4,190
97022,5,230
97022,6,40
,,
97023,,4910
97023,1,1430
97023,2,1240
97023,3,860
97023,4,570
97023,5,700
97023,6,110
,,
97024,,5740
97024,1,1910
97024,2,1720
97024,3,880
97024,4,510
97024,5,610
97024,6,110
,,
97026,,1660
97026,1,640
97026,2,540
97026,3,250
97026,4,120
97026,5,110
97026,6,0
,,
97027,,6100
97027,1,1940
97027,2,1580
97027,3,1000
97027,4,710
97027,5,780
97027,6,90
,,
97028,,140
97028,1,70
97028,2,40
97028,3,30
97028,4,0
97028,5,0
97028,6,0
,,
97029,,120
97029,1,40
97029,2,50
97029,3,0
97029,4,30
97029,5,0
97029,6,0
,,
97030,,17970
97030,1,6750
97030,2,5330
97030,3,2740
97030,4,1530
97030,5,1460
97030,6,160
,,
97031,,9200
97031,1,3130
97031,2,2260
97031,3,1260
97031,4,810
97031,5,1270
97031,6,470
,,
97032,,2360
97032,1,810
97032,2,650
97032,3,360
97032,4,240
97032,5,260
97032,6,40
,,
97034,,9900
97034,1,2250
97034,2,1170
97034,3,990
97034,4,820
97034,5,2200
97034,6,2470
,,
97035,,12850
97035,1,3110
97035,2,2150
97035,3,1680
97035,4,1280
97035,5,2760
97035,6,1870
,,
97037,,360
97037,1,140
97037,2,100
97037,3,40
97037,4,40
97037,5,40
97037,6,0
,,
97038,,7070
97038,1,2270
97038,2,1740
97038,3,1240
97038,4,790
97038,5,920
97038,6,110
,,
97039,,230
97039,1,70
97039,2,50
97039,3,40
97039,4,30
97039,5,40
97039,6,0
,,
97040,,650
97040,1,220
97040,2,160
97040,3,90
97040,4,70
97040,5,80
97040,6,30
,,
97041,,1510
97041,1,540
97041,2,430
97041,3,230
97041,4,120
97041,5,140
97041,6,50
,,
97042,,1400
97042,1,420
97042,2,310
97042,3,220
97042,4,170
97042,5,230
97042,6,50
,,
97045,,26270
97045,1,7680
97045,2,5640
97045,3,4020
97045,4,3100
97045,5,4810
97045,6,1020
,,
97048,,2750
97048,1,870
97048,2,690
97048,3,490
97048,4,300
97048,5,360
97048,6,40
,,
97049,,720
97049,1,230
97049,2,180
97049,3,130
97049,4,80
97049,5,100
97049,6,0
,,
97051,,7400
97051,1,2410
97051,2,1800
97051,3,1270
97051,4,890
97051,5,920
97051,6,110
,,
97053,,1510
97053,1,430
97053,2,280
97053,3,200
97053,4,200
97053,5,330
97053,6,70
,,
97054,,580
97054,1,200
97054,2,130
97054,3,90
97054,4,70
97054,5,90
97054,6,0
,,
97055,,8900
97055,1,2620
97055,2,2060
97055,3,1560
97055,4,1160
97055,5,1290
97055,6,210
,,
97056,,5930
