20601,,13160
20601,1,3720
20601,2,2820
20601,3,2100
20601,4,1640
20601,5,2440
20601,6,440
,,
20602,,13280
20602,1,4100
20602,2,3080
20602,3,2280
20602,4,1620
20602,5,1990
20602,6,210
,,
20603,,15370
20603,1,3980
20603,2,2780
20603,3,2300
20603,4,1980
20603,5,3620
20603,6,710
,,
20606,,150
20606,1,40
20606,2,40
20606,3,40
20606,4,**
20606,5,30
20606,6,**
,,
20607,,6110
20607,1,1370
20607,2,990
20607,3,850
20607,4,830
20607,5,1660
20607,6,410
,,
20608,,410
20608,1,120
20608,2,100
20608,3,60
20608,4,40
20608,5,90
20608,6,**
,,
20609,,550
20609,1,150
20609,2,140
20609,3,70
20609,4,60
20609,5,110
20609,6,20
,,
20611,,520
20611,1,150
20611,2,90
20611,3,90
20611,4,50
20611,5,110
20611,6,30
,,
20613,,7530
20613,1,1870
20613,2,1390
20613,3,1170
20613,4,990
20613,5,1750
20613,6,360
,,
20615,,190
20615,1,60
20615,2,30
20615,3,30
20615,4,20
20615,5,50
20615,6,**
,,
20616,,3490
20616,1,920
20616,2,700
20616,3,650
20616,4,520
20616,5,620
20616,6,80
,,
20617,,500
20617,1,100
20617,2,100
20617,3,70
20617,4,60
20617,5,120
20617,6,50
,,
20618,,370
20618,1,100
20618,2,90
20618,3,60
20618,4,40
20618,5,80
20618,6,**
,,
20619,,6210
20619,1,1350
20619,2,1100
20619,3,1020
20619,4,890
20619,5,1580
20619,6,270
,,
20620,,730
20620,1,220
20620,2,140
20620,3,100
20620,4,80
20620,5,150
20620,6,40
,,
20621,,750
20621,1,210
20621,2,180
20621,3,120
20621,4,80
20621,5,140
20621,6,20
,,
20622,,2230
20622,1,640
20622,2,400
20622,3,310
20622,4,210
20622,5,560
20622,6,110
,,
20623,,1570
20623,1,370
20623,2,280
20623,3,230
20623,4,200
20623,5,400
20623,6,90
,,
20624,,620
20624,1,180
20624,2,130
20624,3,80
20624,4,70
20624,5,140
20624,6,20
,,
20626,,180
20626,1,40
20626,2,50
20626,3,30
20626,4,20
20626,5,40
20626,6,**
,,
20628,,280
20628,1,70
20628,2,40
20628,3,30
20628,4,40
20628,5,100
20628,6,**
,,
20630,,260
20630,1,60
20630,2,30
20630,3,50
20630,4,**
20630,5,80
20630,6,40
,,
20632,,250
20632,1,80
20632,2,50
20632,3,50
20632,4,**
20632,5,70
20632,6,**
,,
20634,,3500
20634,1,1020
20634,2,670
20634,3,470
20634,4,430
20634,5,800
20634,6,110
,,
20636,,5030
20636,1,1280
20636,2,820
20636,3,640
20636,4,550
20636,5,1360
20636,6,380
,,
20637,,2880
20637,1,730
20637,2,470
20637,3,350
20637,4,320
20637,5,780
20637,6,230
,,
20639,,7500
20639,1,1870
20639,2,1160
20639,3,900
20639,4,760
20639,5,2080
20639,6,730
,,
20640,,4790
20640,1,1490
20640,2,1160
20640,3,790
20640,4,550
20640,5,690
