68002,,1050
68002,1,300
68002,2,220
68002,3,190
68002,4,130
68002,5,170
68002,6,40
,,
68003,,2290
68003,1,710
68003,2,490
68003,3,370
68003,4,220
68003,5,380
68003,6,120
,,
68004,,410
68004,1,120
68004,2,120
68004,3,70
68004,4,40
68004,5,60
68004,6,**
,,
68005,,11310
68005,1,3930
68005,2,3310
68005,3,1720
68005,4,1060
68005,5,1130
68005,6,160
,,
68007,,5350
68007,1,1050
68007,2,780
68007,3,740
68007,4,740
68007,5,1560
68007,6,480
,,
68008,,5770
68008,1,1760
68008,2,1170
68008,3,870
68008,4,640
68008,5,1090
68008,6,240
,,
68014,,120
68014,1,40
68014,2,50
68014,3,**
68014,4,30
68014,5,**
68014,6,**
,,
68015,,500
68015,1,160
68015,2,120
68015,3,90
68015,4,60
68015,5,70
68015,6,**
,,
68017,,770
68017,1,200
68017,2,150
68017,3,150
68017,4,120
68017,5,120
68017,6,30
,,
68018,,240
68018,1,70
68018,2,50
68018,3,40
68018,4,30
68018,5,50
68018,6,**
,,
68019,,240
68019,1,80
68019,2,80
68019,3,30
68019,4,20
68019,5,30
68019,6,**
,,
68020,,330
68020,1,140
68020,2,80
68020,3,50
68020,4,30
68020,5,30
68020,6,**
,,
68022,,11710
68022,1,2680
68022,2,1900
68022,3,1350
68022,4,1170
68022,5,2940
68022,6,1670
,,
68023,,1260
68023,1,350
68023,2,230
68023,3,180
68023,4,140
68023,5,280
68023,6,80
,,
68025,,14170
68025,1,5050
68025,2,4040
68025,3,2110
68025,4,1260
68025,5,1400
68025,6,310
,,
68028,,6380
68028,1,1540
68028,2,970
68028,3,750
68028,4,840
68028,5,1790
68028,6,490
,,
68029,,410
68029,1,140
68029,2,100
68029,3,70
68029,4,50
68029,5,50
68029,6,**
,,
68030,,380
68030,1,110
68030,2,100
68030,3,70
68030,4,40
68030,5,60
68030,6,**
,,
68031,,750
68031,1,220
68031,2,170
68031,3,130
68031,4,110
68031,5,100
68031,6,20
,,
68033,,180
68033,1,60
68033,2,40
68033,3,20
68033,4,30
68033,5,30
68033,6,**
,,
68034,,420
68034,1,120
68034,2,90
68034,3,70
68034,4,40
68034,5,100
68034,6,**
,,
68036,,180
68036,1,50
68036,2,60
68036,3,30
68036,4,40
68036,5,**
68036,6,**
,,
68037,,1190
68037,1,330
68037,2,230
68037,3,200
68037,4,150
68037,5,230
68037,6,50
,,
68038,,630
68038,1,210
68038,2,180
68038,3,100
68038,4,70
68038,5,70
68038,6,**
,,
68039,,410
68039,1,250
68039,2,130
68039,3,30
68039,4,**
68039,5,**
68039,6,0
,,
68040,,190
68040,1,60
68040,2,50
68040,3,30
68040,4,30
68040,5,20
68040,6,**
,,
68041,,440
68041,1,140
68041,2,110
68041,3,80
68041,4,40
68041,5,70
68041,6,**
,,
68044,,300
68044,1,90
68044,2,80
68044,3,50
68044,4,30
68044,5,50
68044,6,**
,,
68045,,770
68045,1,240
68045,2,180
68045,3,130
68045,4,110
68045,5,110
68045,6,**
