82001,,17120
82001,1,5490
82001,2,5130
82001,3,2860
82001,4,1730
82001,5,1670
82001,6,240
,,
82007,,9340
82007,1,3710
82007,2,2930
82007,3,1330
82007,4,700
82007,5,600
82007,6,70
,,
82009,,16420
82009,1,4290
82009,2,2960
82009,3,2510
82009,4,2160
82009,5,3660
82009,6,840
,,
82050,,160
82050,1,50
82050,2,60
82050,3,30
82050,4,**
82050,5,20
82050,6,**
,,
82053,,650
82053,1,200
82053,2,160
82053,3,120
82053,4,80
82053,5,90
82053,6,**
,,
82054,,390
82054,1,140
82054,2,80
82054,3,60
82054,4,40
82054,5,70
82054,6,**
,,
82070,,8100
82070,1,3180
82070,2,1760
82070,3,1140
82070,4,760
82070,5,1050
82070,6,210
,,
82072,,6250
82072,1,2750
82072,2,1420
82072,3,690
82072,4,490
82072,5,700
82072,6,200
,,
82082,,790
82082,1,250
82082,2,200
82082,3,120
82082,4,100
82082,5,100
82082,6,20
,,
82083,,160
82083,1,70
82083,2,40
82083,3,30
82083,4,**
82083,5,20
82083,6,**
,,
82190,,290
82190,1,70
82190,2,90
82190,3,60
82190,4,30
82190,5,40
82190,6,**
,,
82201,,2980
82201,1,1020
82201,2,710
82201,3,400
82201,4,350
82201,5,430
82201,6,70
,,
82210,,150
82210,1,50
82210,2,30
82210,3,50
82210,4,**
82210,5,20
82210,6,**
,,
82212,,220
82212,1,70
82212,2,70
82212,3,40
82212,4,40
82212,5,**
82212,6,**
,,
82213,,280
82213,1,100
82213,2,60
82213,3,50
82213,4,30
82213,5,40
82213,6,**
,,
82214,,600
82214,1,210
82214,2,130
82214,3,110
82214,4,70
82214,5,80
82214,6,**
,,
82221,,180
82221,1,80
82221,2,40
82221,3,30
82221,4,30
82221,5,**
82221,6,**
,,
82223,,430
82223,1,160
82223,2,90
82223,3,70
82223,4,50
82223,5,60
82223,6,**
,,
82225,,870
82225,1,330
82225,2,220
82225,3,140
82225,4,80
82225,5,100
82225,6,**
,,
82227,,100
82227,1,40
82227,2,30
82227,3,30
82227,4,.
82227,5,**
82227,6,0
,,
82240,,4180
82240,1,1510
82240,2,1100
82240,3,660
82240,4,410
82240,5,430
82240,6,70
,,
82244,,200
82244,1,70
82244,2,60
82244,3,50
82244,4,**
82244,5,20
82244,6,**
,,
82301,,3940
82301,1,1250
82301,2,850
82301,3,620
82301,4,470
82301,5,660
82301,6,90
,,
82321,,330
82321,1,100
82321,2,80
82321,3,60
82321,4,40
82321,5,50
82321,6,**
,,
82325,,430
82325,1,140
82325,2,110
82325,3,70
82325,4,50
82325,5,60
82325,6,**
,,
82327,,290
82327,1,110
82327,2,70
82327,3,50
82327,4,30
82327,5,30
82327,6,**
,,
82329,,130
82329,1,60
82329,2,30
82329,3,40
82329,4,**
82329,5,**
82329,6,0
,,
82331,,1220
82331,1,400
82331,2,290
82331,3,180
82331,4,120
82331,5,180
82331,6,50
,,
82334,,210
82334,1,50
82334,2,50
82334,3,30
82334,4,30
82334,5,50
82334,6,**
,,
82401,,3220
82401,1,1130
82401,2,700
82401,3,570
82401,4,380
82401,5,370
82401,6,70
,,
82410,,770
82410,1,290
82410,2,180
82410,3,150
82410,4,80
82410,5,70
82410,6,**
,,
82411,,260
82411,1,100
82411,2,60
82411,3,50
82411,4,30
82411,5,20
82411,6,**
,,
82414,,8090
82414,1,2730
82414,2,1880
82414,3,1200
82414,4,860
82414,5,1060
82414,6,360
,,
82421,,200
82421,1,80
82421,2,60
82421,3,30
82421,4,30
82421,5,**
82421,6,**
,,
82426,,1100
82426,1,380
82426,2,280
82426,3,180
82426,4,130
82426,5,130
82426,6,**
,,
82431,,1450
82431,1,500
82431,2,360
82431,3,280
82431,4,140
82431,5,150
82431,6,20
,,
82432,,100
82432,1,40
82432,2,30
82432,3,30
82432,4,**
82432,5,**
82432,6,**
,,
82433,,390
82433,1,150
82433,2,90
82433,3,60
82433,4,40
82433,5,50
82433,6,**
,,
82435,,5260
82435,1,1880
82435,2,1250
82435,3,850
82435,4,530
82435,5,620
82435,6,130
,,
82441,,100
82441,1,40
82441,2,40
82441,3,**
82441,4,20
82441,5,**
82441,6,**
,,
82442,,360
82442,1,140
82442,2,80
82442,3,50
82442,4,30
82442,5,60
82442,6,**
,,
82443,,2150
82443,1,880
82443,2,510
82443,3,320
82443,4,200
82443,5,210
82443,6,30
,,
82501,,7670
82501,1,2920
82501,2,1950
82501,3,1110
82501,4,710
82501,5,820
82501,6,160
,,
82510,,170
82510,1,90
82510,2,50
82510,3,30
82510,4,**
82510,5,**
82510,6,0
,,
82513,,910
82513,1,330
82513,2,220
82513,3,120
82513,4,90
82513,5,110
82513,6,40
,,
82514,,1120
82514,1,550
82514,2,340
82514,3,150
82514,4,40
82514,5,40
82514,6,**
,,
82516,,270
82516,1,120
82516,2,70
82516,3,50
82516,4,**
82516,5,30
82516,6,**
,,
82520,,5370
82520,1,1750
82520,2,1300
82520,3,840
82520,4,610
82520,5,730
82520,6,140
,,
82523,,320
82523,1,110
82523,2,80
82523,3,60
82523,4,30
82523,5,40
82523,6,**
,,
82601,,11400
82601,1,4160
82601,2,2800
82601,3,1650
82601,4,1110
82601,5,1350
82601,6,330
,,
82604,,11300
82604,1,3490
82604,2,2610
82604,3,1820
82604,4,1350
82604,5,1720
82604,6,310
,,
82609,,8170
82609,1,2580
82609,2,1750
82609,3,1260
82609,4,880
82609,5,1300
82609,6,400
,,
82633,,4400
82633,1,1300
82633,2,910
82633,3,690
82633,4,640
82633,5,700
82633,6,160
,,
82636,,2210
82636,1,750
82636,2,570
82636,3,350
82636,4,250
82636,5,260
82636,6,30
,,
82637,,1750
82637,1,550
82637,2,350
82637,3,320
82637,4,230
82637,5,270
82637,6,30
,,
82639,,360
82639,1,150
82639,2,80
82639,3,60
82639,4,30
82639,5,40
82639,6,**
,,
82643,,160
82643,1,60
82643,2,50
82643,3,20
82643,4,30
82643,5,**
82643,6,**
,,
82649,,420
82649,1,150
82649,2,110
82649,3,60
82649,4,50
82649,5,50
82649,6,**
,,
82701,,2280
82701,1,740
82701,2,460
82701,3,340
82701,4,340
82701,5,330
82701,6,70
,,
82710,,140
82710,1,60
82710,2,30
82710,3,20
82710,4,30
82710,5,**
82710,6,**
,,
82712,,150
82712,1,50
82712,2,30
82712,3,40
82712,4,**
82712,5,30
82712,6,**
,,
82716,,6820
82716,1,2190
82716,2,1580
82716,3,1160
82716,4,850
82716,5,950
82716,6,90
,,
82718,,10320
82718,1,2810
82718,2,1800
82718,3,1520
82718,4,1570
82718,5,2210
82718,6,410
,,
82720,,420
82720,1,140
82720,2,120
82720,3,60
82720,4,50
82720,5,50
82720,6,**
,,
82721,,1280
82721,1,360
82721,2,240
82721,3,240
82721,4,180
82721,5,230
82721,6,30
,,
82723,,130
82723,1,50
82723,2,50
82723,3,**
82723,4,30
82723,5,**
82723,6,**
,,
82727,,730
82727,1,220
82727,2,130
82727,3,100
82727,4,110
82727,5,150
82727,6,20
,,
82729,,1150
82729,1,350
82729,2,240
82729,3,190
82729,4,140
82729,5,190
82729,6,40
,,
82730,,640
82730,1,180
82730,2,130
82730,3,100
82730,4,100
82730,5,130
82730,6,**
,,
82801,,12110
82801,1,4110
82801,2,2890
82801,3,1900
82801,4,1220
82801,5,1560
82801,6,430
,,
82832,,280
82832,1,80
82832,2,50
82832,3,50
82832,4,40
82832,5,60
82832,6,**
,,
82834,,3610
82834,1,1280
82834,2,800
82834,3,530
82834,4,390
82834,5,500
82834,6,110
,,
82835,,140
82835,1,50
82835,2,30
82835,3,40
82835,4,**
82835,5,20
82835,6,**
,,
82836,,540
82836,1,170
82836,2,110
82836,3,80
82836,4,70
82836,5,80
82836,6,30
,,
82839,,610
82839,1,210
82839,2,150
82839,3,100
82839,4,70
82839,5,80
82839,6,**
,,
82901,,12110
82901,1,3720
82901,2,2390
82901,3,1780
82901,4,1520
82901,5,2330
82901,6,370
,,
82922,,150
82922,1,40
82922,2,40
82922,3,40
82922,4,**
82922,5,30
82922,6,**
,,
82923,,350
82923,1,100
82923,2,70
82923,3,60
82923,4,50
82923,5,70
82923,6,**
,,
82925,,120
82925,1,40
82925,2,30
82925,3,**
82925,4,20
82925,5,30
82925,6,**
,,
82930,,5520
82930,1,1950
82930,2,1290
82930,3,860
82930,4,620
82930,5,670
82930,6,130
,,
82932,,280
82932,1,80
82932,2,50
82932,3,50
82932,4,40
82932,5,60
82932,6,**
,,
82933,,370
82933,1,110
82933,2,70
82933,3,50
82933,4,40
82933,5,100
82933,6,**
,,
82935,,5630
82935,1,1540
82935,2,970
82935,3,770
82935,4,820
82935,5,1350
82935,6,180
,,
82937,,1370
82937,1,410
82937,2,230
82937,3,190
82937,4,190
82937,5,330
82937,6,20
,,
82941,,2190
82941,1,600
82941,2,420
82941,3,400
82941,4,300
82941,5,380
82941,6,90
,,
83001,,5600
83001,1,1570
83001,2,1280
83001,3,740
83001,4,460
83001,5,820
83001,6,730
,,
83002,,5400
83002,1,1390
83002,2,1780
83002,3,850
83002,4,420
83002,5,570
83002,6,390
,,
83011,,130
83011,1,50
83011,2,30
83011,3,30
83011,4,**
83011,5,20
83011,6,**
,,
83012,,240
83012,1,60
83012,2,60
83012,3,40
83012,4,20
83012,5,60
83012,6,**
,,
83013,,270
83013,1,80
83013,2,70
83013,3,50
83013,4,30
83013,5,40
83013,6,**
,,
83014,,1610
83014,1,390
83014,2,290
83014,3,190
83014,4,110
83014,5,270
83014,6,360
,,
83025,,430
83025,1,120
83025,2,80
83025,3,50
83025,4,30
83025,5,50
83025,6,100
,,
83101,,1310
83101,1,320
83101,2,260
83101,3,210
83101,4,180
83101,5,310
83101,6,30
,,
83110,,1950
83110,1,660
83110,2,390
83110,3,320
83110,4,250
83110,5,260
83110,6,70
,,
83111,,190
83111,1,70
83111,2,30
83111,3,30
83111,4,30
83111,5,30
83111,6,**
,,
83112,,300
83112,1,100
83112,2,60
83112,3,50
83112,4,40
83112,5,50
83112,6,**
,,
83113,,930
83113,1,270
83113,2,170
83113,3,160
83113,4,110
83113,5,190
83113,6,30
,,
83114,,310
83114,1,110
83114,2,50
83114,3,50
83114,4,40
83114,5,60
83114,6,**
,,
83115,,230
83115,1,70
83115,2,50
83115,3,30
83115,4,30
83115,5,50
83115,6,**
,,
83118,,410
83118,1,130
83118,2,90
83118,3,70
83118,4,50
83118,5,70
83118,6,**
,,
83120,,200
83120,1,60
83120,2,60
83120,3,30
83120,4,20
83120,5,30
83120,6,**
,,
83122,,130
83122,1,50
83122,2,30
83122,3,20
83122,4,30
83122,5,**
83122,6,**
,,
83123,,280
83123,1,90
83123,2,60
83123,3,30
83123,4,40
83123,5,60
83123,6,**
,,
83126,,170
83126,1,70
83126,2,20
83126,3,30
83126,4,20
83126,5,30
83126,6,**
,,
83127,,1470
83127,1,390
83127,2,300
83127,3,280
83127,4,190
83127,5,250
83127,6,60
,,
83128,,920
83128,1,250
83128,2,240
83128,3,170
83128,4,90
83128,5,110
83128,6,60
,,
83414,,200
83414,1,50
83414,2,40
83414,3,40
83414,4,**
83414,5,40
83414,6,30
