75001,,9030
75001,1,2230
75001,2,2390
75001,3,1650
75001,4,980
75001,5,1220
75001,6,560
,,
75002,,29990
75002,1,8690
75002,2,5230
75002,3,3720
75002,4,3130
75002,5,6500
75002,6,2720
,,
75006,,23940
75006,1,8470
75006,2,7280
75006,3,3460
75006,4,1870
75006,5,2330
75006,6,530
,,
75007,,26050
75007,1,8060
75007,2,5920
75007,3,3750
75007,4,2660
75007,5,4500
75007,6,1160
,,
75009,,5940
75009,1,1510
75009,2,870
75009,3,650
75009,4,590
75009,5,1610
75009,6,710
,,
75010,,13940
75010,1,3610
75010,2,3220
75010,3,2080
75010,4,1450
75010,5,2580
75010,6,1000
,,
75013,,18100
75013,1,4060
75013,2,2300
75013,3,1730
75013,4,1500
75013,5,4730
75013,6,3780
,,
75019,,19960
75019,1,4630
75019,2,2960
75019,3,2260
75019,4,1780
75019,5,4840
75019,6,3490
,,
75020,,9710
75020,1,4000
75020,2,2680
75020,3,1270
75020,4,750
75020,5,810
75020,6,200
,,
75021,,3780
75021,1,1530
75021,2,1010
75021,3,540
75021,4,310
75021,5,320
75021,6,70
,,
75022,,10730
75022,1,2630
75022,2,980
75022,3,810
75022,4,680
75022,5,2900
75022,6,2730
,,
75023,,22420
75023,1,6550
75023,2,4790
75023,3,3280
75023,4,2430
75023,5,4240
75023,6,1130
,,
75024,,19670
75024,1,4100
75024,2,3090
75024,3,2830
75024,4,2240
75024,5,4540
75024,6,2870
,,
75025,,23560
75025,1,6170
75025,2,3550
75025,3,2660
75025,4,2220
75025,5,5960
75025,6,3000
,,
75028,,20610
75028,1,5160
75028,2,2740
75028,3,2210
75028,4,2160
75028,5,5780
75028,6,2560
,,
75032,,14170
75032,1,4050
75032,2,2300
75032,3,1690
75032,4,1270
75032,5,2950
75032,6,1910
,,
75034,,30830
75034,1,6780
75034,2,4920
75034,3,3630
75034,4,2880
75034,5,7100
75034,6,5520
,,
75035,,28350
75035,1,6350
75035,2,3480
75035,3,3030
75035,4,2830
75035,5,8690
75035,6,3970
,,
75038,,15100
75038,1,5610
75038,2,4360
75038,3,2090
75038,4,1190
75038,5,1210
75038,6,640
,,
75039,,10910
75039,1,1700
75039,2,2190
75039,3,2270
75039,4,1520
75039,5,2140
75039,6,1090
,,
75040,,28720
75040,1,12060
75040,2,8520
75040,3,3820
75040,4,2020
75040,5,2080
75040,6,220
,,
75041,,13460
75041,1,6180
75041,2,4360
75041,3,1580
75041,4,680
75041,5,580
75041,6,80
,,
75042,,17180
75042,1,8400
75042,2,5450
75042,3,1940
75042,4,750
75042,5,580
75042,6,60
,,
75043,,28400
75043,1,11110
75043,2,8170
75043,3,4000
75043,4,2200
75043,5,2510
75043,6,410
,,
75044,,20600
75044,1,7050
75044,2,5300
75044,3,2890
75044,4,1790
75044,5,2590
75044,6,980
,,
75048,,11490
75048,1,3060
75048,2,2140
75048,3,1600
75048,4,1330
75048,5,2710
75048,6,650
,,
75050,,19110
75050,1,7730
75050,2,6370
75050,3,2570
75050,4,1120
75050,5,1120
75050,6,200
,,
75051,,16820
75051,1,8020
75051,2,5570
75051,3,2000
75051,4,740
75051,5,450
75051,6,40
,,
75052,,42780
75052,1,15120
75052,2,11650
75052,3,6560
75052,4,4060
75052,5,4810
75052,6,580
,,
75054,,5970
75054,1,1290
75054,2,800
75054,3,740
75054,4,740
75054,5,1920
75054,6,480
,,
75056,,30080
75056,1,7940
75056,2,6850
75056,3,4530
75056,4,2940
75056,5,5350
75056,6,2470
,,
75057,,6940
75057,1,2700
75057,2,2350
75057,3,1030
75057,4,440
75057,5,350
75057,6,70
,,
75058,,1450
75058,1,450
75058,2,280
75058,3,160
75058,4,130
75058,5,320
75058,6,110
,,
75060,,21180
75060,1,8890
75060,2,6810
75060,3,2930
75060,4,1280
75060,5,1140
75060,6,130
,,
75061,,23590
75061,1,10660
75061,2,7730
75061,3,2760
75061,4,1120
75061,5,1130
75061,6,190
,,
75062,,22700
75062,1,9510
75062,2,6960
75062,3,2840
75062,4,1410
75062,5,1510
75062,6,470
,,
75063,,18770
75063,1,3730
75063,2,3370
75063,3,3060
75063,4,2340
75063,5,4340
75063,6,1930
,,
75065,,5740
75065,1,1750
75065,2,1300
75065,3,880
75065,4,640
75065,5,940
75065,6,230
,,
75067,,32910
75067,1,11420
75067,2,10150
75067,3,4990
75067,4,2620
75067,5,3250
75067,6,480
,,
75068,,23850
75068,1,6330
75068,2,4590
75068,3,3740
75068,4,3080
75068,5,5230
75068,6,880
,,
75069,,16830
75069,1,6190
75069,2,4340
75069,3,1960
75069,4,1120
75069,5,2040
75069,6,1180
,,
75070,,44100
75070,1,10650
75070,2,7010
75070,3,5610
75070,4,4900
75070,5,11560
75070,6,4370
,,
75071,,22560
75071,1,5880
75071,2,3820
75071,3,2790
75071,4,2530
75071,5,5600
75071,6,1940
,,
75074,,22820
75074,1,8160
75074,2,5930
75074,3,3110
75074,4,1940
75074,5,2910
75074,6,770
,,
75075,,17200
75075,1,5030
75075,2,3610
75075,3,2330
75075,4,1820
75075,5,3450
75075,6,960
,,
75076,,3610
75076,1,1210
75076,2,850
75076,3,530
75076,4,360
75076,5,500
75076,6,160
,,
75077,,17630
75077,1,4730
75077,2,2880
75077,3,2150
75077,4,1830
75077,5,4170
75077,6,1870
,,
75078,,10160
75078,1,2110
75078,2,1030
75078,3,780
75078,4,860
75078,5,2950
75078,6,2430
,,
75080,,20440
75080,1,6120
75080,2,4260
75080,3,2940
75080,4,2060
75080,5,3620
75080,6,1440
,,
75081,,17750
75081,1,5810
75081,2,4230
75081,3,2790
75081,4,1840
75081,5,2590
75081,6,490
,,
75082,,10840
75082,1,2670
75082,2,1660
75082,3,1380
75082,4,1100
75082,5,2590
75082,6,1440
,,
75087,,16110
75087,1,4010
75087,2,2470
75087,3,2010
75087,4,1950
75087,5,4350
75087,6,1320
,,
75088,,11860
75088,1,3490
75088,2,2600
75088,3,1750
75088,4,1310
75088,5,2190
75088,6,520
,,
75089,,14810
75089,1,4510
75089,2,2890
75089,3,2110
75089,4,1710
75089,5,3010
75089,6,580
,,
75090,,9630
75090,1,4460
75090,2,2890
75090,3,1090
75090,4,550
75090,5,530
75090,6,110
,,
75092,,11040
75092,1,3910
75092,2,2980
75092,3,1610
75092,4,1000
75092,5,1170
75092,6,370
,,
75093,,23050
75093,1,5430
75093,2,3640
75093,3,2810
75093,4,2090
75093,5,4380
75093,6,4700
,,
75094,,9560
75094,1,2380
75094,2,1220
75094,3,940
75094,4,910
75094,5,2740
75094,6,1370
,,
75098,,25380
75098,1,7490
75098,2,5310
75098,3,3650
75098,4,2950
75098,5,5060
75098,6,920
,,
75102,,540
75102,1,200
75102,2,140
75102,3,80
75102,4,60
75102,5,60
75102,6,**
,,
75103,,5700
75103,1,2220
75103,2,1320
75103,3,770
75103,4,550
75103,5,670
75103,6,170
,,
75104,,22730
75104,1,7930
75104,2,6200
75104,3,3610
75104,4,2000
75104,5,2390
75104,6,600
,,
75105,,120
75105,1,40
75105,2,30
75105,3,20
75105,4,30
75105,5,**
75105,6,**
,,
75109,,1730
75109,1,590
75109,2,390
75109,3,240
75109,4,190
75109,5,250
75109,6,70
,,
75110,,11410
75110,1,5270
75110,2,3340
75110,3,1290
75110,4,690
75110,5,660
75110,6,160
,,
75114,,2490
75114,1,750
75114,2,580
75114,3,410
75114,4,320
75114,5,380
75114,6,50
,,
75115,,25880
75115,1,9440
75115,2,7250
75115,3,4040
75115,4,2230
75115,5,2500
75115,6,420
,,
75116,,8950
75116,1,3780
75116,2,2790
75116,3,1210
75116,4,610
75116,5,500
75116,6,60
,,
75117,,1660
75117,1,640
75117,2,390
75117,3,250
75117,4,180
75117,5,170
75117,6,30
,,
75119,,11360
75119,1,4500
75119,2,3370
75119,3,1560
75119,4,830
75119,5,920
75119,6,180
,,
75124,,1900
75124,1,780
75124,2,490
75124,3,240
75124,4,170
75124,5,190
75124,6,30
,,
75125,,3010
75125,1,1290
75125,2,950
75125,3,420
75125,4,180
75125,5,150
75125,6,20
,,
75126,,20780
75126,1,5310
75126,2,4310
75126,3,3590
75126,4,2830
75126,5,4100
75126,6,640
,,
75127,,650
75127,1,290
75127,2,170
75127,3,90
75127,4,50
75127,5,50
75127,6,**
,,
75134,,9640
75134,1,4360
75134,2,3140
75134,3,1330
75134,4,490
75134,5,320
75134,6,**
,,
75135,,3060
75135,1,1000
75135,2,680
75135,3,430
75135,4,390
75135,5,500
75135,6,60
,,
75137,,9450
75137,1,3490
75137,2,2730
75137,3,1420
75137,4,740
75137,5,910
75137,6,160
,,
75140,,2800
75140,1,1180
75140,2,720
75140,3,420
75140,4,220
75140,5,230
75140,6,30
,,
75141,,1610
75141,1,760
75141,2,520
75141,3,200
75141,4,80
75141,5,50
75141,6,**
,,
75142,,8690
75142,1,3270
75142,2,2320
75142,3,1290
75142,4,780
75142,5,870
75142,6,160
,,
75143,,5820
75143,1,2380
75143,2,1500
75143,3,850
75143,4,490
75143,5,480
75143,6,120
,,
75144,,1310
75144,1,550
75144,2,330
75144,3,170
75144,4,110
75144,5,130
75144,6,20
,,
75146,,10470
75146,1,4220
75146,2,3300
75146,3,1610
75146,4,730
75146,5,550
75146,6,60
,,
75147,,3120
75147,1,1290
75147,2,790
75147,3,420
75147,4,280
75147,5,290
75147,6,50
,,
75148,,2360
75148,1,1080
75148,2,590
75148,3,260
75148,4,170
75148,5,200
75148,6,60
,,
75149,,25500
75149,1,11120
75149,2,7890
75149,3,3420
75149,4,1600
75149,5,1320
75149,6,150
,,
75150,,28130
75150,1,11610
75150,2,9280
75150,3,3880
75150,4,1730
75150,5,1500
75150,6,130
,,
75152,,2180
75152,1,780
75152,2,600
75152,3,320
75152,4,210
75152,5,220
75152,6,50
,,
75153,,280
75153,1,130
75153,2,80
75153,3,40
75153,4,30
75153,5,**
75153,6,0
,,
75154,,19060
75154,1,6480
75154,2,4820
75154,3,3000
75154,4,1910
75154,5,2410
75154,6,440
,,
75155,,1100
75155,1,490
75155,2,320
75155,3,150
75155,4,80
75155,5,60
75155,6,**
,,
75156,,5660
75156,1,2570
75156,2,1350
75156,3,690
75156,4,450
75156,5,450
75156,6,150
,,
75158,,1980
75158,1,610
75158,2,500
75158,3,340
75158,4,210
75158,5,280
75158,6,40
,,
75159,,7840
75159,1,3090
75159,2,2450
75159,3,1130
75159,4,580
75159,5,510
75159,6,80
,,
75160,,11080
75160,1,4620
75160,2,3020
75160,3,1390
75160,4,800
75160,5,1000
75160,6,250
,,
75161,,2870
75161,1,1060
75161,2,780
75161,3,420
75161,4,280
75161,5,270
75161,6,60
,,
75163,,940
75163,1,340
75163,2,240
75163,3,120
75163,4,100
75163,5,110
75163,6,30
,,
75165,,19180
75165,1,6710
75165,2,4900
75165,3,2780
75165,4,1890
75165,5,2410
75165,6,490
,,
75166,,2150
75166,1,510
75166,2,420
75166,3,340
75166,4,320
75166,5,490
75166,6,70
,,
75167,,4420
75167,1,1280
75167,2,820
75167,3,610
75167,4,530
75167,5,990
75167,6,190
,,
75169,,6300
75169,1,2580
75169,2,1660
75169,3,880
75169,4,520
75169,5,560
75169,6,100
,,
75172,,1890
75172,1,940
75172,2,660
75172,3,220
75172,4,50
75172,5,20
75172,6,**
,,
75173,,2680
75173,1,840
75173,2,610
75173,3,430
75173,4,340
75173,5,410
75173,6,50
,,
75180,,10060
75180,1,4750
75180,2,3410
75180,3,1200
75180,4,420
75180,5,280
75180,6,**
,,
75181,,12270
75181,1,4280
75181,2,3040
75181,3,2070
75181,4,1230
75181,5,1510
75181,6,140
,,
75182,,2880
75182,1,680
75182,2,350
75182,3,290
75182,4,300
75182,5,790
75182,6,470
,,
75189,,12630
75189,1,3650
75189,2,2790
75189,3,1970
75189,4,1580
75189,5,2290
75189,6,350
,,
75201,,9330
75201,1,1630
75201,2,1910
75201,3,1880
75201,4,1070
75201,5,1550
75201,6,1290
,,
75202,,1660
75202,1,320
75202,2,340
75202,3,340
75202,4,220
75202,5,290
75202,6,150
,,
75203,,6030
75203,1,3090
75203,2,1970
75203,3,630
75203,4,170
75203,5,140
75203,6,30
,,
75204,,17910
75204,1,4010
75204,2,4140
75204,3,3640
75204,4,2020
75204,5,2750
75204,6,1350
,,
75205,,9620
75205,1,1880
75205,2,1180
75205,3,980
75205,4,660
75205,5,1490
75205,6,3430
,,
75206,,20170
75206,1,4210
75206,2,5150
75206,3,4160
75206,4,2020
75206,5,2760
75206,6,1870
,,
75207,,1790
75207,1,310
75207,2,460
75207,3,430
75207,4,260
75207,5,240
75207,6,90
,,
75208,,13960
75208,1,5110
75208,2,4180
75208,3,1800
75208,4,830
75208,5,1240
75208,6,800
,,
75209,,7570
75209,1,1840
75209,2,1550
75209,3,980
75209,4,560
75209,5,1000
75209,6,1640
,,
75210,,2910
75210,1,2040
75210,2,730
75210,3,110
75210,4,30
75210,5,**
75210,6,0
,,
75211,,29670
75211,1,13750
75211,2,10660
75211,3,3410
75211,4,1120
75211,5,660
75211,6,70
,,
75212,,10580
75212,1,5690
75212,2,3490
75212,3,970
75212,4,280
75212,5,150
75212,6,**
,,
75214,,16860
75214,1,3760
75214,2,3180
75214,3,2180
75214,4,1430
75214,5,2890
75214,6,3420
,,
75215,,7080
75215,1,4210
75215,2,1870
75215,3,550
75215,4,190
75215,5,200
75215,6,60
,,
75216,,21560
75216,1,12640
75216,2,6680
75216,3,1700
75216,4,380
75216,5,160
75216,6,**
,,
75217,,33270
75217,1,17410
75217,2,11270
75217,3,3380
75217,4,870
75217,5,320
75217,6,20
,,
75218,,11540
75218,1,3020
75218,2,2450
75218,3,1750
75218,4,1140
75218,5,2080
75218,6,1100
,,
75219,,16590
75219,1,3440
75219,2,3920
75219,3,3210
75219,4,1810
75219,5,2450
75219,6,1760
,,
75220,,15330
75220,1,7080
75220,2,4540
75220,3,1390
75220,4,580
75220,5,790
75220,6,950
,,
75223,,6060
75223,1,2810
75223,2,1940
75223,3,580
75223,4,220
75223,5,320
75223,6,190
,,
75224,,14090
75224,1,7010
75224,2,4510
75224,3,1520
